t_original,x_original,t_noNaN,x_noNaN,t_noOutliers,x_noOutliers,t_minmax,x_minmax,t_zscore,x_zscore
59.2,9.25641676686248,59.2,9.25641676686248,59.2,0.605808125305032,0.592592592592593,0.669712347847086,0.32026930476152,0.801328957206125
59.3,0.49576393844863,59.3,0.49576393844863,59.3,0.49576393844863,0.593593593593594,0.632599589443153,0.323731675623807,0.652790059339521
59.4,0.219789938127364,59.4,0.219789938127364,59.4,0.219789938127364,0.594594594594595,0.539526464071659,0.327194046486094,0.280277207742454
59.5,-0.0325642630291326,59.5,-0.0325642630291326,59.5,-0.0325642630291326,0.595595595595596,0.45441919246303,0.33065641734838,-0.0603533696882959
59.6,0.133691367473383,59.6,0.133691367473383,59.6,0.133691367473383,0.596596596596597,0.510489442281723,0.334118788210667,0.164060375593738
59.7,-0.397895112267207,59.7,-0.397895112267207,59.7,-0.397895112267207,0.597597597597598,0.331210180405275,0.337581159072954,-0.553481114575961
59.8,0.298480677703012,59.8,0.298480677703012,59.8,0.298480677703012,0.598598598598599,0.566065170839593,0.341043529935241,0.386494865056123
59.9,0.099730270927388,59.9,0.099730270927388,59.9,0.099730270927388,0.5995995995996,0.499035952485948,0.344505900797527,0.118219300336704
60,-0.436257986891279,60,-0.436257986891279,60,-0.436257986891279,0.600600600600601,0.318272176697169,0.347968271659814,-0.605263760060818
60.1,-0.438123952920856,60.1,-0.438123952920856,60.1,-0.438123952920856,0.601601601601602,0.317642873610619,0.351430642522101,-0.607782462278605
60.2,-0.608102412513816,60.2,-0.608102412513816,60.2,-0.608102412513816,0.602602602602603,0.260317087624504,0.354893013384387,-0.837221324705282
60.3,-0.24191086094663,60.3,-0.24191086094663,60.3,-0.24191086094663,0.603603603603604,0.383816374330203,0.358355384246674,-0.342931794002213
60.4,-0.299449146129395,60.4,-0.299449146129395,60.4,-0.299449146129395,0.604604604604605,0.364411401310128,0.361817755108961,-0.420597627249134
60.5,NaN,60.5,-0.470202763492453,60.5,-0.470202763492453,0.605605605605606,0.306824190855639,0.365280125971247,-0.651082806470293
60.6,-0.640956380855511,60.6,-0.640956380855511,60.6,-0.640956380855511,0.606606606606607,0.24923698040115,0.368742496833534,-0.881567985691452
60.7,-0.255946786998851,60.7,-0.255946786998851,60.7,-0.255946786998851,0.607607607607608,0.379082712812659,0.372204867695821,-0.361877646989928
60.8,-0.631174017905662,60.8,-0.631174017905662,60.8,-0.631174017905662,0.608608608608609,0.252536113986925,0.375667238558108,-0.868363640667778
60.9,-1.30899339796447,60.9,-1.30899339796447,60.9,-1.30899339796447,0.60960960960961,0.0239393328915995,0.379129609420394,-1.78329196666779
61,-0.799907358704595,61,-0.799907358704595,61,-0.799907358704595,0.610610610610611,0.195630248346509,0.382591980282681,-1.09612182755255
61.1,-0.829305446692332,61.1,-0.829305446692332,61.1,-0.829305446692332,0.611611611611612,0.185715647964663,0.386054351144968,-1.13580370184167
61.2,-0.914624250201518,61.2,-0.914624250201518,61.2,-0.914624250201518,0.612612612612613,0.156941605169645,0.389516722007254,-1.25096799540939
61.3,-0.408313842527593,61.3,-0.408313842527593,61.3,-0.408313842527593,0.613613613613614,0.327696429883096,0.392979092869541,-0.567544435449662
61.4,-0.630449761049134,61.4,-0.630449761049134,61.4,-0.630449761049134,0.614614614614615,0.252780371957351,0.396441463731828,-0.867386030506675
61.5,-1.03348900356437,61.5,-1.03348900356437,61.5,-1.03348900356437,0.615615615615616,0.116854082145324,0.399903834594114,-1.41141299449639
61.6,-0.851300219453682,61.6,-0.851300219453682,61.6,-0.851300219453682,0.616616616616617,0.178297839619125,0.403366205456401,-1.16549249684418
61.7,-0.484314371583627,61.7,-0.484314371583627,61.7,-0.484314371583627,0.617617617617618,0.302065005325356,0.406828576318688,-0.670130815936923
61.8,-0.723805370383993,61.8,-0.723805370383993,61.8,-0.723805370383993,0.618618618618619,0.221295890369808,0.410290947180975,-0.993398496193395
61.9,-0.804462224575596,61.9,-0.804462224575596,61.9,-0.804462224575596,0.61961961961962,0.194094105080229,0.413753318043261,-1.10227003742839
62,-0.544889812536576,62,-0.544889812536576,62,-0.544889812536576,0.620620620620621,0.281635741685723,0.417215688905548,-0.751896236664471
62.1,-0.727686983629078,62.1,-0.727686983629078,62.1,-0.727686983629078,0.621621621621622,0.219986803731998,0.420678059767835,-0.998637942000029
62.2,-0.68723321183039,62.2,-0.68723321183039,62.2,-0.68723321183039,0.622622622622623,0.233629969283775,0.424140430630121,-0.944032979673711
62.3,-0.200302386555722,62.3,-0.200302386555722,62.3,-0.200302386555722,0.623623623623624,0.3978489670708,0.427602801492408,-0.286768200953891
62.4,-0.435905358618013,62.4,-0.435905358618013,62.4,-0.435905358618013,0.624624624624625,0.318391101724342,0.431065172354695,-0.60478777839778
62.5,-0.467796984121576,62.5,-0.467796984121576,62.5,-0.467796984121576,0.625625625625626,0.30763554773977,0.434527543216982,-0.647835458050821
62.6,-0.379539651231222,62.6,-0.379539651231222,62.6,-0.379539651231222,0.626626626626627,0.337400619085241,0.437989914079268,-0.528704704026656
62.7,-0.0925886470704143,62.7,-0.0925886470704143,62.7,-0.0925886470704143,0.627627627627628,0.434175774551497,0.441452284941555,-0.141374967514707
62.8,0.23602219842063,62.8,0.23602219842063,62.8,0.23602219842063,0.628628628628629,0.545000846424993,0.444914655803842,0.302187697725826
62.9,-0.243664125075705,62.9,-0.243664125075705,62.9,-0.243664125075705,0.62962962962963,0.383225080324591,0.448377026666128,-0.345298369909959
63,0.0110367394895116,63,0.0110367394895116,63,0.0110367394895116,0.630630630630631,0.469123771767662,0.451839397528415,-0.0015002394593483
63.1,0.202532980200848,63.1,0.202532980200848,63.1,0.202532980200848,0.631631631631632,0.533706499122948,0.455301768390702,0.256983569212687
63.2,0.363177427902863,63.2,0.363177427902863,63.2,0.363177427902863,0.632632632632633,0.587884359369923,0.458764139252989,0.473823275985971
63.3,0.744184247591086,63.3,0.744184247591086,63.3,0.744184247591086,0.633633633633634,0.716380143229833,0.462226510115275,0.988110624485347
63.4,0.395503957408386,63.4,0.395503957408386,63.4,0.395503957408386,0.634634634634635,0.598786586137627,0.465688880977562,0.517457994018542
63.5,1.14271838881117,63.5,1.14271838881117,63.5,1.14271838881117,0.635635635635636,0.850787073039951,0.469151251839849,1.526056551391
63.6,0.420800572247245,63.6,0.420800572247245,63.6,0.420800572247245,0.636636636636637,0.607317951417076,0.472613622702135,0.551603653096595
63.7,0.659263145958743,63.7,0.659263145958743,63.7,0.659263145958743,0.637637637637638,0.687740226680769,0.476075993564422,0.873483153444588
63.8,0.528649996486488,63.8,0.528649996486488,63.8,0.528649996486488,0.638638638638639,0.643690519020463,0.479538364426709,0.697180035363379
63.9,0.900882278191486,63.9,0.900882278191486,63.9,0.900882278191486,0.63963963963964,0.769227061528511,0.483000735288996,1.19962341246772
64,1.11090085225493,64,1.11090085225493,64,1.11090085225493,0.640640640640641,0.840056505792805,0.486463106151282,1.48310887784362
64.1,1.12621726213206,64.1,1.12621726213206,64.1,1.12621726213206,0.641641641641642,0.845222014627245,0.489925477013569,1.50378314249506
64.2,9.51398301469928,64.2,9.51398301469928,64.2,1.04406201616168,0.642642642642643,0.817514891857614,0.493387847875856,1.39288905495617
64.3,0.961906770191293,64.3,0.961906770191293,64.3,0.961906770191293,0.643643643643644,0.789807769087984,0.496850218738142,1.28199496741727
64.4,0.964674246984956,64.4,0.964674246984956,64.4,0.964674246984956,0.644644644644645,0.790741109599334,0.500312589600429,1.28573053914119
64.5,1.0907814440632,64.5,1.0907814440632,64.5,1.0907814440632,0.645645645645646,0.833271170221885,0.503774960462716,1.45595147131539
64.6,0.678239171473033,64.6,0.678239171473033,64.6,0.678239171473033,0.646646646646647,0.69413995274079,0.507237331325003,0.899097209000828
64.7,1.00760565976027,64.7,1.00760565976027,64.7,1.00760565976027,0.647647647647648,0.805219867594509,0.510699702187289,1.3436798495016
64.8,1.3126946414236,64.8,1.3126946414236,64.8,1.3126946414236,0.648648648648649,0.908112114714734,0.514162073049576,1.75549243481019
64.9,NaN,64.9,1.02007736526085,64.9,1.02007736526085,0.64964964964965,0.809425990665162,0.517624443911863,1.36051429975739
65,0.727460089098091,65,0.727460089098091,65,0.727460089098091,0.650650650650651,0.71073986661559,0.521086814774149,0.965536164704592
65.1,8.41529840403715,65.1,8.41529840403715,65.1,0.679526274332316,0.651651651651652,0.694574032348465,0.524549185636436,0.900834555112608
65.2,0.631592459566541,65.2,0.631592459566541,65.2,0.631592459566541,0.652652652652653,0.678408198081341,0.528011556498723,0.836132945520625
65.3,0.691052788002724,65.3,0.691052788002724,65.3,0.691052788002724,0.653653653653654,0.698461386413316,0.531473927361009,0.916393174661325
65.4,0.627328630493654,65.4,0.627328630493654,65.4,0.627328630493654,0.654654654654655,0.676970207917769,0.534936298223296,0.830377580432556
65.5,0.691361502150484,65.5,0.691361502150484,65.5,0.691361502150484,0.655655655655656,0.698565501259443,0.538398669085583,0.916809880537156
65.6,0.408085348315023,65.6,0.408085348315023,65.6,0.408085348315023,0.656656656656657,0.603029700966698,0.54186103994787,0.534440498885787
65.7,0.312136455058108,65.7,0.312136455058108,65.7,0.312136455058108,0.657657657657658,0.57067062597789,0.545323410810156,0.404927588998957
65.8,0.225227938939879,65.8,0.225227938939879,65.8,0.225227938939879,0.658658658658659,0.541360447457066,0.548785781672443,0.287617483229633
65.9,0.0997557152777485,65.9,0.0997557152777485,65.9,0.0997557152777485,0.65965965965966,0.49904453367551,0.55224815253473,0.118253645410873
66,-0.0809629162962709,66,-0.0809629162962709,66,-0.0809629162962709,0.660660660660661,0.438096589905905,0.555710523397016,-0.125682423588342
66.1,-0.0599481954128016,66.1,-0.0599481954128016,66.1,-0.0599481954128016,0.661661661661662,0.445183872581654,0.559172894259303,-0.0973165137826918
66.2,-0.486863590315697,66.2,-0.486863590315697,66.2,-0.486863590315697,0.662662662662663,0.301205273052123,0.56263526512159,-0.673571780441271
66.3,-0.346041924543634,66.3,-0.346041924543634,66.3,-0.346041924543634,0.663663663663664,0.348697835895609,0.566097635983876,-0.48348909068668
66.4,7.34651019781739,66.4,7.34651019781739,66.4,-0.512917084317101,0.664664664664665,0.292418647823894,0.569560006846163,-0.708739083640963
66.5,-0.679792244090567,66.5,-0.679792244090567,66.5,-0.679792244090567,0.665665665665666,0.23613945975218,0.57302237770845,-0.933989076595246
66.6,-0.651977923722387,66.6,-0.651977923722387,66.6,-0.651977923722387,0.666666666666667,0.245519929375176,0.576484748570737,-0.896444989893152
66.7,-0.704935497700405,66.7,-0.704935497700405,66.7,-0.704935497700405,0.667667667667668,0.22765981604389,0.579947119433023,-0.967927726938124
66.8,-0.472385728056359,66.8,-0.472385728056359,66.8,-0.472385728056359,0.668668668668669,0.306087978986762,0.58340949029531,-0.654029396923341
66.9,-1.08453529247532,66.9,-1.08453529247532,66.9,-1.08453529247532,0.66966966966967,0.0996385558927521,0.586871861157597,-1.48031585717015
67,-0.997286097462307,67,-0.997286097462307,67,-0.997286097462307,0.670670670670671,0.129063629474157,0.590334232019883,-1.36254589914508
67.1,-1.16724982785637,67.1,-1.16724982785637,67.1,-1.16724982785637,0.671671671671672,0.0717428109580713,0.59379660288217,-1.59196487993118
67.2,-0.933961246651085,67.2,-0.933961246651085,67.2,-0.933961246651085,0.672672672672673,0.15042014049267,0.597258973744457,-1.27706929364896
67.3,-1.13866875419467,67.3,-1.13866875419467,67.3,-1.13866875419467,0.673673673673674,0.0813818706124986,0.600721344606743,-1.55338582089289
67.4,-0.337632370128678,67.4,-0.337632370128678,67.4,-0.337632370128678,0.674674674674675,0.351533985357045,0.60418371546903,-0.472137778272724
67.5,-0.86351103405817,67.5,-0.86351103405817,67.5,-0.86351103405817,0.675675675675676,0.174179702848093,0.607646086331317,-1.1819747935944
67.6,-0.916186226365451,67.6,-0.916186226365451,67.6,-0.916186226365451,0.676676676676677,0.156414823649778,0.611108457193604,-1.25307636864121
67.7,-1.28145424044997,67.7,-1.28145424044997,67.7,-1.28145424044997,0.677677677677678,0.0332270029510552,0.61457082805589,-1.74611929792232
67.8,-1.18738902301255,67.8,-1.18738902301255,67.8,-1.18738902301255,0.678678678678679,0.0649508021693077,0.618033198918177,-1.61914899512959
67.9,-0.928529043686562,67.9,-0.928529043686562,67.9,-0.928529043686562,0.67967967967968,0.152252168535065,0.621495569780464,-1.26973684416309
68,-0.923714946501833,68,-0.923714946501833,68,-0.923714946501833,0.680680680680681,0.153875738401441,0.62495794064275,-1.26323872090488
68.1,-0.987463894763029,68.1,-0.987463894763029,68.1,-0.987463894763029,0.681681681681682,0.132376199144452,0.628420311505037,-1.34928777797347
68.2,-0.70985563574069,68.2,-0.70985563574069,68.2,-0.70985563574069,0.682682682682683,0.226000483555557,0.631882682367324,-0.974568985351975
68.3,-0.876453020399751,68.3,-0.876453020399751,68.3,-0.876453020399751,0.683683683683684,0.169814976040771,0.63534505322961,-1.19944403429034
68.4,-0.5785414080832,68.4,-0.5785414080832,68.4,-0.5785414080832,0.684684684684685,0.270286632104329,0.638807424091897,-0.797319543944401
68.5,-0.578343279695029,68.5,-0.578343279695029,68.5,-0.578343279695029,0.685685685685686,0.270353451544894,0.642269794954184,-0.797052107987484
68.6,-0.368165412557639,68.6,-0.368165412557639,68.6,-0.368165412557639,0.686686686686687,0.341236617914259,0.645732165816471,-0.51335162700451
68.7,-0.486476848500549,68.7,-0.486476848500549,68.7,-0.486476848500549,0.687687687687688,0.301335702981776,0.649194536678757,-0.673049751930523
68.8,-0.239009811943178,68.8,-0.239009811943178,68.8,-0.239009811943178,0.688688688688689,0.384794762501889,0.652656907541044,-0.339015924986868
68.9,0.0360211048739813,68.9,0.0360211048739813,68.9,0.0360211048739813,0.68968968968969,0.477549829907374,0.656119278403331,0.0322239417456834
69,-0.201542029990574,69,-0.201542029990574,69,-0.201542029990574,0.690690690690691,0.397430893307714,0.659581649265617,-0.288441485793561
69.1,0.0844122649521942,69.1,0.0844122649521942,69.1,0.0844122649521942,0.691691691691692,0.493869905362266,0.663044020127904,0.0975428812538999
69.2,0.41537829560017,69.2,0.41537829560017,69.2,0.41537829560017,0.692692692692693,0.605489271057387,0.666506390990191,0.544284602267173
69.3,0.235368053997556,69.3,0.235368053997556,69.3,0.235368053997556,0.693693693693694,0.544780234099814,0.669968761852477,0.301304726126646
69.4,0.609318191741939,69.4,0.609318191741939,69.4,0.609318191741939,0.694694694694695,0.670896129120554,0.673431132714764,0.806066884895637
69.5,-0.175371405501901,69.5,-0.175371405501901,69.5,-0.175371405501901,0.695695695695696,0.406257021172111,0.676893503577051,-0.253116078526923
69.6,0.395387731955246,69.6,0.395387731955246,69.6,0.395387731955246,0.696696696696697,0.59874738872715,0.680355874439338,0.517301111576983
69.7,1.0113449364415,69.7,1.0113449364415,69.7,1.0113449364415,0.697697697697698,0.806480950765193,0.683818245301624,1.34872716779179
69.8,0.525368380495023,69.8,0.525368380495023,69.8,0.525368380495023,0.698698698698699,0.642583783399575,0.687280616163911,0.692750472689344
69.9,0.693808795332853,69.9,0.693808795332853,69.9,0.693808795332853,0.6996996996997,0.699390858810945,0.690742987026198,0.920113264772617
70,0.920905538349239,70,0.920905538349239,70,0.920905538349239,0.700700700700701,0.77597997086359,0.694205357888484,1.22665103728365
70.1,0.625326607294808,70.1,0.625326607294808,70.1,0.625326607294808,0.701701701701702,0.676295019110251,0.697667728750771,0.827675226696705
70.2,0.901426485247892,70.2,0.901426485247892,70.2,0.901426485247892,0.702702702702703,0.769410597120741,0.701130099613058,1.20035798935614
70.3,1.13416177444577,70.3,1.13416177444577,70.3,1.13416177444577,0.703703703703704,0.847901327133963,0.704592470475344,1.51450673577952
70.4,0.797175053778139,70.4,0.797175053778139,70.4,0.797175053778139,0.704704704704705,0.734251464231242,0.708054841337631,1.05963821874491
70.5,0.822170515353737,70.5,0.822170515353737,70.5,0.822170515353737,0.705705705705706,0.742681264597348,0.711517212199918,1.09337737771521
70.6,0.784082068136054,70.6,0.784082068136054,70.6,0.784082068136054,0.706706706706707,0.729835812420802,0.714979583062205,1.04196515747183
70.7,1.03104472654056,70.7,1.03104472654056,70.7,1.03104472654056,0.707707707707708,0.813124768775393,0.718441953924492,1.3753181690351
70.8,1.11840882893902,70.8,1.11840882893902,70.8,1.11840882893902,0.708708708708709,0.842588595244679,0.721904324786778,1.49324323035894
70.9,0.908323975665453,70.9,0.908323975665453,70.9,0.908323975665453,0.70970970970971,0.771736798102119,0.725366695649065,1.20966830054965
71,1.0294889405944,71,1.0294889405944,71,1.0294889405944,0.710710710710711,0.812600074926518,0.728829066511351,1.3732181514298
71.1,1.067173404031,71.1,1.067173404031,71.1,1.067173404031,0.711711711711712,0.82530928226456,0.732291437373639,1.42408506976026
71.2,0.773296326060775,71.2,0.773296326060775,71.2,0.773296326060775,0.712712712712713,0.726198285975454,0.735753808235925,1.02740643986664
71.3,NaN,71.3,0.749841120497793,71.3,0.749841120497793,0.713713713713714,0.718287941937841,0.739216179098212,0.995746336020298
71.4,0.72638591493481,71.4,0.72638591493481,71.4,0.72638591493481,0.714714714714715,0.710377597900227,0.742678549960499,0.964086232173955
71.5,0.914315434889352,71.5,0.914315434889352,71.5,0.914315434889352,0.715715715715716,0.773757437129183,0.746140920822785,1.21775564050966
71.6,0.600498250104096,71.6,0.600498250104096,71.6,0.600498250104096,0.716716716716717,0.667921575239128,0.749603291685072,0.794161627130022
71.7,0.710137859289414,71.7,0.710137859289414,71.7,0.710137859289414,0.717717717717718,0.704897888513232,0.753065662547359,0.942154421444217
71.8,0.519610624818645,71.8,0.519610624818645,71.8,0.519610624818645,0.718718718718719,0.640641961650779,0.756528033409645,0.684978588441879
71.9,0.10128267248046,71.9,0.10128267248046,71.9,0.10128267248046,0.71971971971972,0.499559504937294,0.759990404271932,0.12031474964963
72,0.193930196194003,72,0.193930196194003,72,0.193930196194003,0.720720720720721,0.530805182355858,0.763452775134219,0.24537143329288
72.1,0.10338103801686,72.1,0.10338103801686,72.1,0.10338103801686,0.721721721721722,0.500267185510164,0.766915145996506,0.123147147370964
72.2,0.049543684997986,72.2,0.049543684997986,72.2,0.049543684997986,0.722722722722723,0.482110363848116,0.770377516858792,0.0504768745476096
72.3,0.0719054698092434,72.3,0.0719054698092434,72.3,0.0719054698092434,0.723723723723724,0.489651948196083,0.773839887721079,0.0806610665988331
72.4,-0.0286160851475618,72.4,-0.0286160851475618,72.4,-0.0286160851475618,0.724724724724725,0.455750728240069,0.777302258583366,-0.0550240741765293
72.5,-0.282331140982386,72.5,-0.282331140982386,72.5,-0.282331140982386,0.725725725725726,0.370184503983941,0.780764629445652,-0.397491548765137
72.6,0.107053118794599,72.6,0.107053118794599,72.6,0.107053118794599,0.726726726726727,0.501505606644774,0.784227000307939,0.128103763864612
72.7,-0.560714677643251,72.7,-0.560714677643251,72.7,-0.560714677643251,0.727727727727728,0.276298754678447,0.787689371170226,-0.773256819980886
72.8,-0.337887229252457,72.8,-0.337887229252457,72.8,-0.337887229252457,0.728728728728729,0.35144803329217,0.791151742032512,-0.472481790023265
72.9,-0.583602819511406,72.9,-0.583602819511406,72.9,-0.583602819511406,0.72972972972973,0.268579654708394,0.794614112894799,-0.804151494787713
73,-0.623932803771463,73,-0.623932803771463,73,-0.623932803771463,0.730730730730731,0.254978236904916,0.798076483757086,-0.858589367283272
73.1,-0.840026052913618,73.1,-0.840026052913618,73.1,-0.840026052913618,0.731731731731732,0.182100088797021,0.801538854619373,-1.15027449832863
73.2,-0.427728481596761,73.2,-0.427728481596761,73.2,-0.427728481596761,0.732732732732733,0.321148779981208,0.805001225481659,-0.593750536582249
73.3,-0.681016605714246,73.3,-0.681016605714246,73.3,-0.681016605714246,0.733733733733734,0.235726539829404,0.808463596343946,-0.935641733871988
73.4,-1.13068226449733,73.4,-1.13068226449733,73.4,-1.13068226449733,0.734734734734735,0.0840753401277894,0.811925967206233,-1.5426055660575
73.5,-1.00820923827561,73.5,-1.00820923827561,73.5,-1.00820923827561,0.735735735735736,0.125379764859435,0.815388338068519,-1.37729007913313
73.6,-0.747272231434675,73.6,-0.747272231434675,73.6,-0.747272231434675,0.736736736736737,0.213381615481221,0.818850708930806,-1.0250743327499
73.7,-0.929063827302596,73.7,-0.929063827302596,73.7,-0.929063827302596,0.737737737737738,0.152071811028619,0.822313079793093,-1.27045870118427
73.8,-1.16470443745083,73.8,-1.16470443745083,73.8,-1.16470443745083,0.738738738738739,0.0726012521157839,0.825775450655379,-1.58852908294562
73.9,-1.37997665372973,73.9,-1.37997665372973,73.9,-1.37997665372973,0.73973973973974,0,0.829237821517666,-1.8791059744728
74,NaN,74,-1.01688422790772,74,-1.01688422790772,0.740740740740741,0.12245409651138,0.832700192379953,-1.38899967902903
74.1,-0.653791802085712,74.1,-0.653791802085712,74.1,-0.653791802085712,0.741741741741742,0.24490819302276,0.83616256324224,-0.89889338358526
74.2,-0.929297935351477,74.2,-0.929297935351477,74.2,-0.929297935351477,0.742742742742743,0.151992857330957,0.839624934104526,-1.27077470289737
74.3,-1.1286206148645,74.3,-1.1286206148645,74.3,-1.1286206148645,0.743743743743744,0.084770638143276,0.843087304966813,-1.53982272788134
74.4,-1.15195151443699,74.4,-1.15195151443699,74.4,-1.15195151443699,0.744744744744745,0.0769022167035301,0.8465496758291,-1.57131504208469
74.5,-1.00892462689585,74.5,-1.00892462689585,74.5,-1.00892462689585,0.745745745745746,0.125138497730419,0.850012046691386,-1.37825571884779
74.6,-1.05628209773949,74.6,-1.05628209773949,74.6,-1.05628209773949,0.746746746746747,0.109167037317569,0.853474417553673,-1.44217937284365
74.7,-0.9142871754923,74.7,-0.9142871754923,74.7,-0.9142871754923,0.747747747747748,0.157055284706971,0.85693678841596,-1.25051300812441
74.8,-0.684689730277435,74.8,-0.684689730277435,74.8,-0.684689730277435,0.748748748748749,0.234487766674771,0.860399159278246,-0.940599759279134
74.9,-0.361921248855301,74.9,-0.361921248855301,74.9,-0.361921248855301,0.74974974974975,0.34334248234508,0.863861530140533,-0.504923183658799
75,-0.52782143817238,75,-0.52782143817238,75,-0.52782143817238,0.750750750750751,0.287392106217299,0.86732390100282,-0.728857150376882
75.1,-0.339618108430283,75.1,-0.339618108430283,75.1,-0.339618108430283,0.751751751751752,0.350864288683862,0.870786271865107,-0.474818150468638
75.2,-0.114774816104653,75.2,-0.114774816104653,75.2,-0.114774816104653,0.752752752752753,0.426693417193075,0.874248642727393,-0.171322111388179
75.3,-0.00127851128347105,75.3,-0.00127851128347105,75.3,-0.00127851128347105,0.753753753753754,0.464970413560581,0.87771101358968,-0.0181235053403236
75.4,0.171748300021307,75.4,0.171748300021307,75.4,0.171748300021307,0.754754754754755,0.52332426603383,0.881173384451967,0.215430056976625
75.5,0.0501638422068441,75.5,0.0501638422068441,75.5,0.0501638422068441,0.755755755755756,0.482319513875231,0.884635755314253,0.0513139698176035
75.6,NaN,75.6,0.163300730138401,75.6,0.163300730138401,0.756756756756757,0.520475295732711,0.88809812617654,0.204027430850674
75.7,0.276437618069958,75.7,0.276437618069958,75.7,0.276437618069958,0.757757757757758,0.558631077590192,0.891560497038827,0.356740891883744
75.8,-0.0639968474893587,75.8,-0.0639968474893587,75.8,-0.0639968474893587,0.758758758758759,0.443818451556962,0.895022867901113,-0.102781430508206
75.9,0.864618685842605,75.9,0.864618685842605,75.9,0.864618685842605,0.75975975975976,0.756997047566402,0.8984852387634,1.15067440212867
76,-0.0492660171430045,76,-0.0492660171430045,76,-0.0492660171430045,0.760760760760761,0.448786471798204,0.901947609625687,-0.0828975877827134
76.1,0.590565864804862,76.1,0.590565864804862,76.1,0.590565864804862,0.761761761761762,0.664571846130164,0.905409980487974,0.780754780228968
76.2,0.756705847362226,76.2,0.756705847362226,76.2,0.756705847362226,0.762762762762763,0.72060309330482,0.90887235135026,1.00501242259631
76.3,0.883718707893253,76.3,0.883718707893253,76.3,0.883718707893253,0.763763763763764,0.763438591859882,0.912334722212547,1.17645582962318
76.4,0.623514163596752,76.4,0.623514163596752,76.4,0.623514163596752,0.764764764764765,0.675683766603343,0.915797093074834,0.825228769532133
76.5,0.682962756554593,76.5,0.682962756554593,76.5,0.682962756554593,0.765765765765766,0.695732997107242,0.91925946393712,0.905473157990389
76.6,0.944590096192316,76.6,0.944590096192316,76.6,0.944590096192316,0.766766766766767,0.783967664700441,0.922721834799407,1.25862072345217
76.7,1.37480704258001,76.7,1.37480704258001,76.7,1.37480704258001,0.767767767767768,0.929059723160549,0.926184205661694,1.83933246194094
76.8,0.91475455594398,76.8,0.91475455594398,76.8,0.91475455594398,0.768768768768769,0.773905532126984,0.929646576523981,1.21834837111496
76.9,1.04293947386316,76.9,1.04293947386316,76.9,1.04293947386316,0.76976976976977,0.817136310832,0.933108947386267,1.39137383456522
77,0.996118252555377,77,0.996118252555377,77,0.996118252555377,0.770770770770771,0.801345702311803,0.936571318248554,1.32817401630583
77.1,1.01353410740596,77.1,1.01353410740596,77.1,1.01353410740596,0.771771771771772,0.807219255762756,0.940033689110841,1.35168213571505
77.2,1.41412777477995,77.2,1.41412777477995,77.2,1.41412777477995,0.772772772772773,0.942320767438213,0.943496059973127,1.89240803450079
77.3,1.13034400100338,77.3,1.13034400100338,77.3,1.13034400100338,0.773773773773774,0.846613770676363,0.946958430835414,1.50935346166631
77.4,0.685065451729397,77.4,0.685065451729397,77.4,0.685065451729397,0.774774774774775,0.696442137864685,0.950420801697701,0.908311399906996
77.5,0.998014355647583,77.5,0.998014355647583,77.5,0.998014355647583,0.775775775775776,0.801985169220326,0.953883172559987,1.33073339787431
77.6,0.751312230996233,77.6,0.751312230996233,77.6,0.751312230996233,0.776776776776777,0.718784078717745,0.957345543422274,0.997732057741005
77.7,0.953470320959651,77.7,0.953470320959651,77.7,0.953470320959651,0.777777777777778,0.786962549262519,0.960807914284561,1.27060735207317
77.8,1.03284761879862,77.8,1.03284761879862,77.8,1.03284761879862,0.778778778778779,0.813732800028231,0.964270285146848,1.37775173355709
77.9,0.835909203420522,77.9,0.835909203420522,77.9,0.835909203420522,0.77977977977978,0.747314681641675,0.967732656009134,1.11192201548183
78,0.631549648361085,78,0.631549648361085,78,0.631549648361085,0.780780780780781,0.678393759863653,0.971195026871421,0.836075158467474
78.1,0.240094233572515,78.1,0.240094233572515,78.1,0.240094233572515,0.781781781781782,0.546374153467567,0.974657397733708,0.307684177192972
78.2,0.357271009260807,78.2,0.357271009260807,78.2,0.357271009260807,0.782782782782783,0.585892400554496,0.978119768595994,0.465850724772752
78.3,0.392454793416628,78.3,0.392454793416628,78.3,0.392454793416628,0.783783783783784,0.597758245706453,0.981582139458281,0.513342197703547
78.4,0.22656217081926,78.4,0.22656217081926,78.4,0.22656217081926,0.784784784784785,0.5418104214794,0.985044510320568,0.289418444629987
78.5,0.216319088373644,78.5,0.216319088373644,78.5,0.216319088373644,0.785785785785786,0.538355908751601,0.988506881182854,0.275592215178958
78.6,-0.0699704743752307,78.6,-0.0699704743752307,78.6,-0.0699704743752307,0.786786786786787,0.441803826543649,0.991969252045141,-0.110844700175068
78.7,-0.358940018482848,78.7,-0.358940018482848,78.7,-0.358940018482848,0.787787787787788,0.344347911943134,0.995431622907428,-0.50089908491755
78.8,-0.160269060084033,78.8,-0.160269060084033,78.8,-0.160269060084033,0.788788788788789,0.411350336074401,0.998893993769715,-0.23273076052282
78.9,-0.151126995639187,78.9,-0.151126995639187,78.9,-0.151126995639187,0.78978978978979,0.414433526915708,1.002356364632,-0.220390697720275
79,-0.427674067928718,79,-0.427674067928718,79,-0.427674067928718,0.790790790790791,0.321167131166979,1.00581873549429,-0.593677088392836
79.1,-0.97591364551325,79.1,-0.97591364551325,79.1,-0.97591364551325,0.791791791791792,0.136271558110316,1.00928110635657,-1.33369711986914
